nohup: ignoring input
2875. Query: ENSG00000107625, ID: ENST00000373585
6156. Query: ENSG00000138079, ID: ENST00000260649
6157. Query: ENSG00000138080, ID: ENST00000380320
6158. Query: ENSG00000138081, ID: ENST00000434234
6159. Query: ENSG00000138092, ID: ENST00000380834
6160. Query: ENSG00000138095, ID: ENST00000260665
6161. Query: ENSG00000138100, ID: ENST00000380075
6162. Query: ENSG00000138101, ID: ENST00000398951
6163. Query: ENSG00000138107, ID: ENST00000636707
6164. Query: ENSG00000138109, ID: ENST00000461906
6165. Query: ENSG00000138115, ID: ENST00000527420
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6167. Query: ENSG00000138131, ID: ENST00000260702
6168. Query: ENSG00000138134, ID: ENST00000371926
6169. Query: ENSG00000138138, ID: ENST00000308448
6170. Query: ENSG00000138160, ID: ENST00000260731
6171. Query: ENSG00000138161, ID: ENST00000392790
6172. Query: ENSG00000138162, ID: ENST00000369005
6173. Query: ENSG00000138172, ID: ENST00000369788
6174. Query: ENSG00000138175, ID: ENST00000260746
6175. Query: ENSG00000138180, ID: ENST00000371485
6176. Query: ENSG00000138182, ID: ENST00000260753
6177. Query: ENSG00000138185, ID: ENST00000453258
6178. Query: ENSG00000138190, ID: ENST00000671701
6179. Query: ENSG00000138193, ID: ENST00000371380
6180. Query: ENSG00000138207, ID: ENST00000371464
6181. Query: ENSG00000138231, ID: ENST00000260803
6182. Query: ENSG00000138246, ID: ENST00000260818
6183. Query: ENSG00000138279, ID: ENST00000372921
6184. Query: ENSG00000138303, ID: ENST00000672957
6185. Query: ENSG00000138308, ID: ENST00000373032
6186. Query: ENSG00000138311, ID: ENST00000395254
6187. Query: ENSG00000138315, ID: ENST00000334011
6188. Query: ENSG00000138326, ID: ENST00000435275
6189. Query: ENSG00000138346, ID: ENST00000551118
6190. Query: ENSG00000138347, ID: ENST00000354393
6191. Query: ENSG00000138356, ID: ENST00000374700
6192. Query: ENSG00000138363, ID: ENST00000236959
6193. Query: ENSG00000138375, ID: ENST00000430374
6194. Query: ENSG00000138376, ID: ENST00000260947
6195. Query: ENSG00000138378, ID: ENST00000358470
6196. Query: ENSG00000138381, ID: ENST00000607062
6197. Query: ENSG00000138382, ID: ENST00000409837
6198. Query: ENSG00000138385, ID: ENST00000422006
6199. Query: ENSG00000138386, ID: ENST00000448811
6200. Query: ENSG00000138398, ID: ENST00000260970
6201. Query: ENSG00000138399, ID: ENST00000453153
6202. Query: ENSG00000138400, ID: ENST00000374412
6203. Query: ENSG00000138411, ID: ENST00000260983
6204. Query: ENSG00000138413, ID: ENST00000345146
6205. Query: ENSG00000138430, ID: ENST00000284719
6206. Query: ENSG00000138433, ID: ENST00000342016
6207. Query: ENSG00000138434, ID: ENST00000431877
6208. Query: ENSG00000138439, ID: ENST00000392238
6209. Query: ENSG00000138442, ID: ENST00000261015
6210. Query: ENSG00000138443, ID: ENST00000295851
6211. Query: ENSG00000138448, ID: ENST00000261023
6212. Query: ENSG00000138449, ID: ENST00000261024
6213. Query: ENSG00000138463, ID: ENST00000261038
6214. Query: ENSG00000138468, ID: ENST00000394095
6215. Query: ENSG00000138495, ID: ENST00000490145
6216. Query: ENSG00000138496, ID: ENST00000477522
6217. Query: ENSG00000138587, ID: ENST00000260453
6218. Query: ENSG00000138592, ID: ENST00000560297
6219. Query: ENSG00000138593, ID: ENST00000561428
6220. Query: ENSG00000138594, ID: ENST00000558455
6221. Query: ENSG00000138600, ID: ENST00000261854
6222. Query: ENSG00000138604, ID: ENST00000559420
6223. Query: ENSG00000138606, ID: ENST00000560540
6224. Query: ENSG00000138613, ID: ENST00000560890
6225. Query: ENSG00000138614, ID: ENST00000573314
6226. Query: ENSG00000138615, ID: ENST00000261883
6227. Query: ENSG00000138617, ID: ENST00000559805
6228. Query: ENSG00000138621, ID: ENST00000342932
6229. Query: ENSG00000138622, ID: ENST00000261917
6230. Query: ENSG00000138623, ID: ENST00000261918
6231. Query: ENSG00000138629, ID: ENST00000565494
6232. Query: ENSG00000138639, ID: ENST00000395184
6233. Query: ENSG00000138640, ID: ENST00000395002
6234. Query: ENSG00000138641, ID: ENST00000431413
6235. Query: ENSG00000138642, ID: ENST00000380265
6236. Query: ENSG00000138646, ID: ENST00000264350
6237. Query: ENSG00000138650, ID: ENST00000618019
6238. Query: ENSG00000138660, ID: ENST00000274000
6239. Query: ENSG00000138663, ID: ENST00000509093
6240. Query: ENSG00000138668, ID: ENST00000313899
6241. Query: ENSG00000138669, ID: ENST00000395578
6242. Query: ENSG00000138674, ID: ENST00000395310
6243. Query: ENSG00000138678, ID: ENST00000395226
6244. Query: ENSG00000138685, ID: ENST00000264498
6245. Query: ENSG00000138686, ID: ENST00000264499
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6247. Query: ENSG00000138696, ID: ENST00000515059
6248. Query: ENSG00000138698, ID: ENST00000509011
6249. Query: ENSG00000138709, ID: ENST00000326639
6250. Query: ENSG00000138722, ID: ENST00000394980
6251. Query: ENSG00000138735, ID: ENST00000354960
6252. Query: ENSG00000138744, ID: ENST00000286733
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6254. Query: ENSG00000138755, ID: ENST00000264888
6255. Query: ENSG00000138756, ID: ENST00000389010
6256. Query: ENSG00000138757, ID: ENST00000395719
6257. Query: ENSG00000138758, ID: ENST00000264893
6258. Query: ENSG00000138759, ID: ENST00000325942
6259. Query: ENSG00000138760, ID: ENST00000264896
6260. Query: ENSG00000138767, ID: ENST00000649644
6261. Query: ENSG00000138768, ID: ENST00000514213
6262. Query: ENSG00000138771, ID: ENST00000296043
6263. Query: ENSG00000138772, ID: ENST00000264908
6264. Query: ENSG00000138777, ID: ENST00000341695
6265. Query: ENSG00000138778, ID: ENST00000380026
6266. Query: ENSG00000138780, ID: ENST00000512828
6267. Query: ENSG00000138785, ID: ENST00000394735
6268. Query: ENSG00000138792, ID: ENST00000265162
6269. Query: ENSG00000138794, ID: ENST00000352981
6270. Query: ENSG00000138795, ID: ENST00000265165
6271. Query: ENSG00000138796, ID: ENST00000505878
6272. Query: ENSG00000138798, ID: ENST00000509793
6273. Query: ENSG00000138801, ID: ENST00000265174
6274. Query: ENSG00000138802, ID: ENST00000504968
6275. Query: ENSG00000138814, ID: ENST00000512215
6276. Query: ENSG00000138821, ID: ENST00000424970
6277. Query: ENSG00000138823, ID: ENST00000513404
6278. Query: ENSG00000138829, ID: ENST00000508053
6279. Query: ENSG00000138834, ID: ENST00000250894
6280. Query: ENSG00000138835, ID: ENST00000374140
6281. Query: ENSG00000138867, ID: ENST00000407471
6282. Query: ENSG00000138964, ID: ENST00000444313
6283. Query: ENSG00000139044, ID: ENST00000266383
6284. Query: ENSG00000139055, ID: ENST00000266397
6285. Query: ENSG00000139083, ID: ENST00000396373
6286. Query: ENSG00000139112, ID: ENST00000539408
6287. Query: ENSG00000139116, ID: ENST00000636569
6288. Query: ENSG00000139117, ID: ENST00000550863
6289. Query: ENSG00000139131, ID: ENST00000324868
6290. Query: ENSG00000139132, ID: ENST00000534526
6291. Query: ENSG00000139144, ID: ENST00000535651
6292. Query: ENSG00000139146, ID: ENST00000539409
6293. Query: ENSG00000139154, ID: ENST00000538425
6294. Query: ENSG00000139163, ID: ENST00000335148
6295. Query: ENSG00000139168, ID: ENST00000266529
6296. Query: ENSG00000139173, ID: ENST00000551577
6297. Query: ENSG00000139178, ID: ENST00000539803
6298. Query: ENSG00000139180, ID: ENST00000266544
6299. Query: ENSG00000139182, ID: ENST00000541953
6300. Query: ENSG00000139190, ID: ENST00000400911
6301. Query: ENSG00000139192, ID: ENST00000544021
6302. Query: ENSG00000139193, ID: ENST00000266557
6303. Query: ENSG00000139194, ID: ENST00000266560
6304. Query: ENSG00000139197, ID: ENST00000536883
6305. Query: ENSG00000139200, ID: ENST00000540656
6306. Query: ENSG00000139209, ID: ENST00000447411
6307. Query: ENSG00000139211, ID: ENST00000266581
6308. Query: ENSG00000139218, ID: ENST00000369367
6309. Query: ENSG00000139219, ID: ENST00000380518
6310. Query: ENSG00000139220, ID: ENST00000549396
6311. Query: ENSG00000139233, ID: ENST00000266604
6312. Query: ENSG00000139263, ID: ENST00000379141
6313. Query: ENSG00000139269, ID: ENST00000547970
6314. Query: ENSG00000139278, ID: ENST00000550491
6315. Query: ENSG00000139289, ID: ENST00000602540
6316. Query: ENSG00000139291, ID: ENST00000266673
6317. Query: ENSG00000139292, ID: ENST00000266674
6318. Query: ENSG00000139318, ID: ENST00000279488
6319. Query: ENSG00000139323, ID: ENST00000393179
6320. Query: ENSG00000139324, ID: ENST00000549011
6321. Query: ENSG00000139329, ID: ENST00000266718
6322. Query: ENSG00000139330, ID: ENST00000266719
6323. Query: ENSG00000139343, ID: ENST00000266735
6324. Query: ENSG00000139344, ID: ENST00000266736
6325. Query: ENSG00000139350, ID: ENST00000266742
6326. Query: ENSG00000139351, ID: ENST00000266743
6327. Query: ENSG00000139364, ID: ENST00000299308
6328. Query: ENSG00000139370, ID: ENST00000266771
6329. Query: ENSG00000139372, ID: ENST00000392872
6330. Query: ENSG00000139405, ID: ENST00000549621
6331. Query: ENSG00000139410, ID: ENST00000403593
6332. Query: ENSG00000139428, ID: ENST00000545712
6333. Query: ENSG00000139433, ID: ENST00000318348
6334. Query: ENSG00000139436, ID: ENST00000355312
6335. Query: ENSG00000139437, ID: ENST00000544838
6336. Query: ENSG00000139445, ID: ENST00000468516
6337. Query: ENSG00000139496, ID: ENST00000381736
6338. Query: ENSG00000139505, ID: ENST00000381801
6339. Query: ENSG00000139508, ID: ENST00000266943
6340. Query: ENSG00000139514, ID: ENST00000380752
6341. Query: ENSG00000139515, ID: ENST00000381033
6342. Query: ENSG00000139517, ID: ENST00000316334
6343. Query: ENSG00000139531, ID: ENST00000356124
6344. Query: ENSG00000139537, ID: ENST00000266984
6345. Query: ENSG00000139540, ID: ENST00000424625
6346. Query: ENSG00000139546, ID: ENST00000550147
6347. Query: ENSG00000139547, ID: ENST00000398138
6348. Query: ENSG00000139549, ID: ENST00000649637
6349. Query: ENSG00000139567, ID: ENST00000551576
6350. Query: ENSG00000139579, ID: ENST00000447747
6351. Query: ENSG00000139597, ID: ENST00000380139
6352. Query: ENSG00000139613, ID: ENST00000394023
6353. Query: ENSG00000139620, ID: ENST00000548147
6354. Query: ENSG00000139624, ID: ENST00000551697
6355. Query: ENSG00000139626, ID: ENST00000267082
6356. Query: ENSG00000139629, ID: ENST00000543196
6357. Query: ENSG00000139631, ID: ENST00000267085
6358. Query: ENSG00000139637, ID: ENST00000267103
6359. Query: ENSG00000139641, ID: ENST00000551790
6360. Query: ENSG00000139644, ID: ENST00000548809
6361. Query: ENSG00000139645, ID: ENST00000267116
6362. Query: ENSG00000139648, ID: ENST00000267119
6363. Query: ENSG00000139651, ID: ENST00000416904
6364. Query: ENSG00000139668, ID: ENST00000612477
6365. Query: ENSG00000139684, ID: ENST00000378720
6366. Query: ENSG00000139687, ID: ENST00000267163
6367. Query: ENSG00000139697, ID: ENST00000267176
6368. Query: ENSG00000139714, ID: ENST00000355329
6369. Query: ENSG00000139718, ID: ENST00000604567
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6371. Query: ENSG00000139722, ID: ENST00000267202
6372. Query: ENSG00000139725, ID: ENST00000267205
6373. Query: ENSG00000139726, ID: ENST00000280557
6374. Query: ENSG00000139734, ID: ENST00000400324
6375. Query: ENSG00000139737, ID: ENST00000422114
6376. Query: ENSG00000139746, ID: ENST00000449987
6377. Query: ENSG00000139793, ID: ENST00000397601
6378. Query: ENSG00000139797, ID: ENST00000267291
6379. Query: ENSG00000139826, ID: ENST00000375898
6380. Query: ENSG00000139832, ID: ENST00000267328
6381. Query: ENSG00000139835, ID: ENST00000375431
6382. Query: ENSG00000139842, ID: ENST00000617546
6383. Query: ENSG00000139890, ID: ENST00000267396
6384. Query: ENSG00000139910, ID: ENST00000483536
6385. Query: ENSG00000139914, ID: ENST00000267426
6386. Query: ENSG00000139915, ID: ENST00000399232
6387. Query: ENSG00000139921, ID: ENST00000457354
6388. Query: ENSG00000139926, ID: ENST00000356218
6389. Query: ENSG00000139970, ID: ENST00000395090
6390. Query: ENSG00000139974, ID: ENST00000267488
6391. Query: ENSG00000139977, ID: ENST00000555166
6392. Query: ENSG00000139988, ID: ENST00000551171
6393. Query: ENSG00000139990, ID: ENST00000341516
6394. Query: ENSG00000139998, ID: ENST00000267512
6395. Query: ENSG00000140006, ID: ENST00000394942
6396. Query: ENSG00000140022, ID: ENST00000555447
6397. Query: ENSG00000140043, ID: ENST00000555228
6398. Query: ENSG00000140057, ID: ENST00000267584
6399. Query: ENSG00000140090, ID: ENST00000393265
6400. Query: ENSG00000140092, ID: ENST00000267620
6401. Query: ENSG00000140093, ID: ENST00000261994
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6403. Query: ENSG00000140153, ID: ENST00000335263
6404. Query: ENSG00000140199, ID: ENST00000290209
6405. Query: ENSG00000140254, ID: ENST00000267803
6406. Query: ENSG00000140259, ID: ENST00000267812
6407. Query: ENSG00000140262, ID: ENST00000438423
6408. Query: ENSG00000140263, ID: ENST00000267814
6409. Query: ENSG00000140274, ID: ENST00000323030
6410. Query: ENSG00000140279, ID: ENST00000389039
6411. Query: ENSG00000140280, ID: ENST00000267838
6412. Query: ENSG00000140284, ID: ENST00000267842
6413. Query: ENSG00000140285, ID: ENST00000267843
6414. Query: ENSG00000140297, ID: ENST00000559189
6415. Query: ENSG00000140299, ID: ENST00000267859
6416. Query: ENSG00000140307, ID: ENST00000396060
6417. Query: ENSG00000140319, ID: ENST00000267884
6418. Query: ENSG00000140320, ID: ENST00000561234
6419. Query: ENSG00000140323, ID: ENST00000267889
6420. Query: ENSG00000140326, ID: ENST00000356231
6421. Query: ENSG00000140332, ID: ENST00000558939
6422. Query: ENSG00000140350, ID: ENST00000465139
6423. Query: ENSG00000140365, ID: ENST00000267935
6424. Query: ENSG00000140367, ID: ENST00000267938
6425. Query: ENSG00000140368, ID: ENST00000558407
6426. Query: ENSG00000140374, ID: ENST00000557943
6427. Query: ENSG00000140382, ID: ENST00000560498
6428. Query: ENSG00000140386, ID: ENST00000563290
6429. Query: ENSG00000140391, ID: ENST00000267970
6430. Query: ENSG00000140395, ID: ENST00000558453
6431. Query: ENSG00000140396, ID: ENST00000452400
6432. Query: ENSG00000140398, ID: ENST00000564500
6433. Query: ENSG00000140400, ID: ENST00000569482
6434. Query: ENSG00000140403, ID: ENST00000394855
6435. Query: ENSG00000140406, ID: ENST00000267984
6436. Query: ENSG00000140416, ID: ENST00000288398
6437. Query: ENSG00000140443, ID: ENST00000650285
6438. Query: ENSG00000140455, ID: ENST00000561442
6439. Query: ENSG00000140459, ID: ENST00000358632
6440. Query: ENSG00000140463, ID: ENST00000566400
6441. Query: ENSG00000140464, ID: ENST00000395135
6442. Query: ENSG00000140465, ID: ENST00000379727
6443. Query: ENSG00000140474, ID: ENST00000440863
6444. Query: ENSG00000140479, ID: ENST00000558864
6445. Query: ENSG00000140481, ID: ENST00000635913
6446. Query: ENSG00000140497, ID: ENST00000268099
6447. Query: ENSG00000140505, ID: ENST00000343932
6448. Query: ENSG00000140511, ID: ENST00000359595
6449. Query: ENSG00000140519, ID: ENST00000560081
6450. Query: ENSG00000140521, ID: ENST00000635831
6451. Query: ENSG00000140522, ID: ENST00000268125
6452. Query: ENSG00000140525, ID: ENST00000300027
6453. Query: ENSG00000140526, ID: ENST00000569411
6454. Query: ENSG00000140527, ID: ENST00000268130
6455. Query: ENSG00000140534, ID: ENST00000268138
6456. Query: ENSG00000140538, ID: ENST00000394480
6457. Query: ENSG00000140543, ID: ENST00000557842
6458. Query: ENSG00000140545, ID: ENST00000558018
6459. Query: ENSG00000140553, ID: ENST00000480470
6460. Query: ENSG00000140563, ID: ENST00000543482
6461. Query: ENSG00000140564, ID: ENST00000268171
6462. Query: ENSG00000140575, ID: ENST00000268182
6463. Query: ENSG00000140577, ID: ENST00000420329
6464. Query: ENSG00000140598, ID: ENST00000268206
6465. Query: ENSG00000140600, ID: ENST00000427482
6466. Query: ENSG00000140612, ID: ENST00000558134
6467. Query: ENSG00000140623, ID: ENST00000588241
6468. Query: ENSG00000140632, ID: ENST00000589389
6469. Query: ENSG00000140650, ID: ENST00000566983
6470. Query: ENSG00000140675, ID: ENST00000569576
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6472. Query: ENSG00000140682, ID: ENST00000565454
6473. Query: ENSG00000140688, ID: ENST00000570164
6474. Query: ENSG00000140691, ID: ENST00000408912
6475. Query: ENSG00000140694, ID: ENST00000651865
6476. Query: ENSG00000140718, ID: ENST00000636491
6477. Query: ENSG00000140740, ID: ENST00000268379
6478. Query: ENSG00000140743, ID: ENST00000268383
6479. Query: ENSG00000140749, ID: ENST00000268389
6480. Query: ENSG00000140750, ID: ENST00000289968
6481. Query: ENSG00000140795, ID: ENST00000394809
6482. Query: ENSG00000140829, ID: ENST00000268482
6483. Query: ENSG00000140830, ID: ENST00000562153
6484. Query: ENSG00000140832, ID: ENST00000567566
6485. Query: ENSG00000140835, ID: ENST00000338482
6486. Query: ENSG00000140836, ID: ENST00000268489
6487. Query: ENSG00000140839, ID: ENST00000339953
6488. Query: ENSG00000140848, ID: ENST00000290776
6489. Query: ENSG00000140853, ID: ENST00000539881
6490. Query: ENSG00000140854, ID: ENST00000379661
6491. Query: ENSG00000140859, ID: ENST00000465878
6492. Query: ENSG00000140876, ID: ENST00000564085
6493. Query: ENSG00000140905, ID: ENST00000315467
6494. Query: ENSG00000140937, ID: ENST00000562325
6495. Query: ENSG00000140939, ID: ENST00000565560
6496. Query: ENSG00000140941, ID: ENST00000650688
6497. Query: ENSG00000140943, ID: ENST00000343411
6498. Query: ENSG00000140945, ID: ENST00000567109
6499. Query: ENSG00000140950, ID: ENST00000343629
6500. Query: ENSG00000140955, ID: ENST00000268624
6501. Query: ENSG00000140961, ID: ENST00000361711
6502. Query: ENSG00000140968, ID: ENST00000268638
6503. Query: ENSG00000140983, ID: ENST00000315082
6504. Query: ENSG00000140986, ID: ENST00000268661
6505. Query: ENSG00000140988, ID: ENST00000343262
6506. Query: ENSG00000140990, ID: ENST00000268668
6507. Query: ENSG00000140992, ID: ENST00000566659
6508. Query: ENSG00000140995, ID: ENST00000563594
6509. Query: ENSG00000141002, ID: ENST00000640279
6510. Query: ENSG00000141012, ID: ENST00000268695
6511. Query: ENSG00000141013, ID: ENST00000536122
6512. Query: ENSG00000141026, ID: ENST00000268711
6513. Query: ENSG00000141027, ID: ENST00000268712
6514. Query: ENSG00000141030, ID: ENST00000539941
6515. Query: ENSG00000141034, ID: ENST00000268719
6516. Query: ENSG00000141052, ID: ENST00000579237
6517. Query: ENSG00000141068, ID: ENST00000644974
6518. Query: ENSG00000141076, ID: ENST00000563299
6519. Query: ENSG00000141084, ID: ENST00000317506
6520. Query: ENSG00000141086, ID: ENST00000574481
6521. Query: ENSG00000141096, ID: ENST00000268793
6522. Query: ENSG00000141098, ID: ENST00000602377
6523. Query: ENSG00000141101, ID: ENST00000268802
6524. Query: ENSG00000141127, ID: ENST00000441887
6525. Query: ENSG00000141161, ID: ENST00000268876
6526. Query: ENSG00000141179, ID: ENST00000268896
6527. Query: ENSG00000141198, ID: ENST00000570371
6528. Query: ENSG00000141200, ID: ENST00000268919
6529. Query: ENSG00000141219, ID: ENST00000255557
6530. Query: ENSG00000141252, ID: ENST00000437048
6531. Query: ENSG00000141258, ID: ENST00000572875
6532. Query: ENSG00000141279, ID: ENST00000525007
6533. Query: ENSG00000141293, ID: ENST00000336915
6534. Query: ENSG00000141294, ID: ENST00000269025
6535. Query: ENSG00000141295, ID: ENST00000407215
6536. Query: ENSG00000141298, ID: ENST00000269033
6537. Query: ENSG00000141316, ID: ENST00000580599
6538. Query: ENSG00000141338, ID: ENST00000269080
6539. Query: ENSG00000141349, ID: ENST00000269097
6540. Query: ENSG00000141367, ID: ENST00000393043
6541. Query: ENSG00000141376, ID: ENST00000588168
6542. Query: ENSG00000141378, ID: ENST00000393038
6543. Query: ENSG00000141380, ID: ENST00000415083
6544. Query: ENSG00000141384, ID: ENST00000269142
6545. Query: ENSG00000141385, ID: ENST00000269143
6546. Query: ENSG00000141391, ID: ENST00000590956
6547. Query: ENSG00000141401, ID: ENST00000589238
6548. Query: ENSG00000141404, ID: ENST00000334049
6549. Query: ENSG00000141424, ID: ENST00000269187
6550. Query: ENSG00000141425, ID: ENST00000587563
6551. Query: ENSG00000141428, ID: ENST00000592875
6552. Query: ENSG00000141429, ID: ENST00000591924
6553. Query: ENSG00000141433, ID: ENST00000450565
6554. Query: ENSG00000141434, ID: ENST00000581184
6555. Query: ENSG00000141437, ID: ENST00000269205
6556. Query: ENSG00000141441, ID: ENST00000583696
6557. Query: ENSG00000141447, ID: ENST00000319481
6558. Query: ENSG00000141448, ID: ENST00000269216
6559. Query: ENSG00000141452, ID: ENST00000269221
6560. Query: ENSG00000141456, ID: ENST00000572293
6561. Query: ENSG00000141458, ID: ENST00000591107
6562. Query: ENSG00000141480, ID: ENST00000269260
6563. Query: ENSG00000141485, ID: ENST00000433363
6564. Query: ENSG00000141499, ID: ENST00000431639
6565. Query: ENSG00000141503, ID: ENST00000355280
6566. Query: ENSG00000141504, ID: ENST00000269298
6567. Query: ENSG00000141505, ID: ENST00000269299
6568. Query: ENSG00000141506, ID: ENST00000269300
6569. Query: ENSG00000141510, ID: ENST00000413465
6570. Query: ENSG00000141519, ID: ENST00000397545
6571. Query: ENSG00000141522, ID: ENST00000269321
6572. Query: ENSG00000141524, ID: ENST00000590602
6573. Query: ENSG00000141526, ID: ENST00000584689
6574. Query: ENSG00000141540, ID: ENST00000269346
6575. Query: ENSG00000141542, ID: ENST00000571995
6576. Query: ENSG00000141543, ID: ENST00000649764
6577. Query: ENSG00000141551, ID: ENST00000584672
6578. Query: ENSG00000141556, ID: ENST00000355528
6579. Query: ENSG00000141560, ID: ENST00000269373
6580. Query: ENSG00000141562, ID: ENST00000579198
6581. Query: ENSG00000141564, ID: ENST00000574767
6582. Query: ENSG00000141568, ID: ENST00000473637
6583. Query: ENSG00000141569, ID: ENST00000591668
6584. Query: ENSG00000141570, ID: ENST00000269385
6585. Query: ENSG00000141574, ID: ENST00000269389
6586. Query: ENSG00000141576, ID: ENST00000269391
6587. Query: ENSG00000141577, ID: ENST00000374782
6588. Query: ENSG00000141579, ID: ENST00000269394
6589. Query: ENSG00000141580, ID: ENST00000392325
6590. Query: ENSG00000141582, ID: ENST00000269397
6591. Query: ENSG00000141627, ID: ENST00000269445
6592. Query: ENSG00000141639, ID: ENST00000400384
6593. Query: ENSG00000141642, ID: ENST00000588577
6594. Query: ENSG00000141644, ID: ENST00000585672
6595. Query: ENSG00000141646, ID: ENST00000588860
6596. Query: ENSG00000141655, ID: ENST00000269485
6597. Query: ENSG00000141664, ID: ENST00000269499
6598. Query: ENSG00000141665, ID: ENST00000583443
6599. Query: ENSG00000141696, ID: ENST00000355468
6600. Query: ENSG00000141698, ID: ENST00000521789
6601. Query: ENSG00000141699, ID: ENST00000593251
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6603. Query: ENSG00000141738, ID: ENST00000577695
6604. Query: ENSG00000141741, ID: ENST00000394231
6605. Query: ENSG00000141744, ID: ENST00000394246
6606. Query: ENSG00000141750, ID: ENST00000333461
6607. Query: ENSG00000141753, ID: ENST00000269593
6608. Query: ENSG00000141756, ID: ENST00000585664
6609. Query: ENSG00000141759, ID: ENST00000269601
6610. Query: ENSG00000141837, ID: ENST00000360228
6611. Query: ENSG00000141854, ID: ENST00000587086
6612. Query: ENSG00000141858, ID: ENST00000533683
6613. Query: ENSG00000141867, ID: ENST00000263377
6614. Query: ENSG00000141873, ID: ENST00000545664
6615. Query: ENSG00000141905, ID: ENST00000641145
6616. Query: ENSG00000141933, ID: ENST00000359315
6617. Query: ENSG00000141934, ID: ENST00000327790
6618. Query: ENSG00000141959, ID: ENST00000349048
6619. Query: ENSG00000141965, ID: ENST00000269856
6620. Query: ENSG00000141968, ID: ENST00000304076
6621. Query: ENSG00000141971, ID: ENST00000528911
6622. Query: ENSG00000141985, ID: ENST00000269886
6623. Query: ENSG00000141994, ID: ENST00000590343
6624. Query: ENSG00000142002, ID: ENST00000262960
6625. Query: ENSG00000142025, ID: ENST00000601660
6626. Query: ENSG00000142039, ID: ENST00000269967
6627. Query: ENSG00000142082, ID: ENST00000382743
6628. Query: ENSG00000142089, ID: ENST00000399808
6629. Query: ENSG00000142102, ID: ENST00000409548
6630. Query: ENSG00000142156, ID: ENST00000361866
6631. Query: ENSG00000142166, ID: ENST00000652450
6632. Query: ENSG00000142168, ID: ENST00000270142
6633. Query: ENSG00000142173, ID: ENST00000300527
6634. Query: ENSG00000142185, ID: ENST00000300482
6635. Query: ENSG00000142186, ID: ENST00000270176
6636. Query: ENSG00000142192, ID: ENST00000346798
6637. Query: ENSG00000142197, ID: ENST00000270190
6638. Query: ENSG00000142207, ID: ENST00000382751
6639. Query: ENSG00000142208, ID: ENST00000554581
6640. Query: ENSG00000142227, ID: ENST00000599704
6641. Query: ENSG00000142230, ID: ENST00000594144
6642. Query: ENSG00000142235, ID: ENST00000648216
6643. Query: ENSG00000142252, ID: ENST00000591607
6644. Query: ENSG00000142273, ID: ENST00000341505
6645. Query: ENSG00000142279, ID: ENST00000590071
6646. Query: ENSG00000142347, ID: ENST00000644032
6647. Query: ENSG00000142396, ID: ENST00000413518
6648. Query: ENSG00000142408, ID: ENST00000270458
6649. Query: ENSG00000142409, ID: ENST00000610935
6650. Query: ENSG00000142444, ID: ENST00000270502
6651. Query: ENSG00000142449, ID: ENST00000651877
6652. Query: ENSG00000142453, ID: ENST00000327064
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6654. Query: ENSG00000142494, ID: ENST00000571335
6655. Query: ENSG00000142507, ID: ENST00000270586
6656. Query: ENSG00000142512, ID: ENST00000441969
6657. Query: ENSG00000142515, ID: ENST00000601503
6658. Query: ENSG00000142534, ID: ENST00000270625
6659. Query: ENSG00000142539, ID: ENST00000599632
6660. Query: ENSG00000142541, ID: ENST00000391857
6661. Query: ENSG00000142544, ID: ENST00000421832
6662. Query: ENSG00000142546, ID: ENST00000601015
6663. Query: ENSG00000142549, ID: ENST00000270642
6664. Query: ENSG00000142552, ID: ENST00000270645
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6666. Query: ENSG00000142599, ID: ENST00000337907
6667. Query: ENSG00000142609, ID: ENST00000642590
6668. Query: ENSG00000142615, ID: ENST00000359621
6669. Query: ENSG00000142619, ID: ENST00000375460
6670. Query: ENSG00000142621, ID: ENST00000433640
6671. Query: ENSG00000142623, ID: ENST00000375471
6672. Query: ENSG00000142627, ID: ENST00000358432
HTTPSConnectionPool(host='rest.ensembl.org', port=443): Read timed out. (read timeout=100)
6674. Query: ENSG00000142655, ID: ENST00000356607
6675. Query: ENSG00000142657, ID: ENST00000491493
6676. Query: ENSG00000142661, ID: ENST00000338909
6677. Query: ENSG00000142669, ID: ENST00000270792
6678. Query: ENSG00000142675, ID: ENST00000361530
6679. Query: ENSG00000142676, ID: ENST00000374550
6680. Query: ENSG00000142677, ID: ENST00000270800
6681. Query: ENSG00000142684, ID: ENST00000374266
6682. Query: ENSG00000142687, ID: ENST00000325722
6683. Query: ENSG00000142694, ID: ENST00000270824
6684. Query: ENSG00000142733, ID: ENST00000659880
6685. Query: ENSG00000142748, ID: ENST00000270879
